participant_id,date,time,sensor,value,unit,device_model,source,type
U3884527492,2026-02-28,08:26:32,lamp.steps,5,count,,daily pedometer,floors_descended
U3884527492,2026-02-28,08:26:29,lamp.steps,956,count,,daily pedometer,step_count
U3884527492,2026-02-28,08:26:29,lamp.steps,526.4799999995157,meter,,daily pedometer,distance
U3884527492,2026-02-28,08:26:29,lamp.steps,0.9523450558434532,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-28,08:26:29,lamp.steps,1,count,,daily pedometer,floors_ascended
U3884527492,2026-02-28,08:26:29,lamp.steps,5,count,,daily pedometer,floors_descended
U3884527492,2026-02-28,08:20:54,lamp.steps,18,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-28,08:17:20,lamp.steps,870,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-28,08:09:53,lamp.steps,32,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-28,00:52:33,lamp.steps,19,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-28,00:02:50,lamp.steps,17,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-27,23:59:49,lamp.steps,688,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-27,23:47:51,lamp.steps,8358,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:47:51,lamp.steps,5223.50257174694,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:47:51,lamp.steps,0.9048615962333606,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:47:51,lamp.steps,9,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:47:51,lamp.steps,11,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,23:47:50,lamp.steps,8358,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:47:50,lamp.steps,5223.50257174694,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:47:50,lamp.steps,0.9048615962333606,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:47:50,lamp.steps,9,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:47:50,lamp.steps,11,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,23:47:46,lamp.steps,8358,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:47:46,lamp.steps,5223.50257174694,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:47:46,lamp.steps,0.9048615962333606,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:47:46,lamp.steps,9,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:47:46,lamp.steps,11,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,23:41:09,lamp.steps,152,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-27,23:19:40,lamp.steps,898,count,iPhone,com.apple.health.1D4761F3-BEF7-44A6-A1E3-E29AE1557337,step_count
U3884527492,2026-02-27,23:02:05,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:02:05,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:02:05,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:02:05,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:02:05,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,23:02:04,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:02:04,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:02:04,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:02:04,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:02:04,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,23:02:02,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,23:02:02,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,23:02:02,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,23:02:02,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,23:02:02,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,22:19:50,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,22:19:50,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,22:19:50,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,22:19:50,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,22:19:50,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,22:19:49,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,22:19:49,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,22:19:49,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,22:19:49,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,22:19:49,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,22:19:46,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,22:19:46,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,22:19:46,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,22:19:46,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,22:19:46,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:49:08,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:49:08,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:49:08,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:49:08,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:49:08,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:49:07,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:49:07,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:49:07,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:49:07,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:49:07,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:49:04,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:49:04,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:49:04,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:49:04,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:49:04,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:43:34,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:43:34,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:43:34,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:43:34,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:43:34,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:43:33,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:43:33,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:43:33,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:43:33,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:43:33,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:43:30,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:43:30,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:43:30,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:43:30,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:43:30,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:38:23,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:38:23,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:38:23,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:38:23,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:38:23,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:38:21,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:38:21,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:38:21,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:38:21,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:38:21,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:38:18,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:38:18,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:38:18,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:38:18,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:38:18,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:14:06,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:14:06,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:14:06,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:14:06,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:14:06,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:14:04,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:14:04,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:14:04,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:14:04,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:14:04,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:14:02,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:14:02,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:14:02,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:14:02,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:14:02,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:07:09,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:07:09,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:07:09,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:07:09,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:07:09,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:07:07,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:07:07,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:07:07,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:07:07,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:07:07,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,21:07:05,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,21:07:05,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,21:07:05,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,21:07:05,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,21:07:05,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:55:54,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:55:54,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:55:54,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:55:54,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:55:54,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:55:52,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:55:52,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:55:52,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:55:52,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:55:52,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:55:49,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:55:49,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:55:49,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:55:49,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:55:49,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:50:49,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:50:49,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:50:49,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:50:49,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:50:49,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:50:48,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:50:48,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:50:48,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:50:48,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:50:48,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:50:45,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:50:45,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:50:45,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:50:45,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:50:45,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:44:41,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:44:41,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:44:41,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:44:41,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:44:41,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:44:40,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:44:40,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:44:40,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:44:40,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:44:40,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:43:41,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:43:41,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:43:41,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:43:41,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:43:41,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:43:40,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:43:40,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:43:40,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:43:40,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:43:40,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:43:38,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:43:38,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:43:38,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:43:38,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:43:38,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:43:38,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:43:38,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:43:38,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:43:38,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:43:38,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:33:16,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:33:16,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:33:16,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:33:16,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:33:16,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:33:15,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:33:15,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:33:15,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:33:15,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:33:15,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:33:12,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:33:12,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:33:12,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:33:12,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:33:12,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:28:00,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:28:00,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:28:00,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:28:00,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:28:00,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:27:59,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:27:59,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:27:59,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:27:59,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:27:59,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:27:56,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:27:56,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:27:56,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:27:56,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:27:56,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:17:20,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:17:20,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:17:20,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:17:20,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:17:20,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:17:18,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:17:18,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:17:18,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:17:18,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:17:18,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:17:15,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:17:15,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:17:15,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:17:15,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:17:15,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:11:48,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:11:48,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:11:48,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:11:48,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:11:48,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:11:47,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:11:47,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:11:47,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:11:47,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:11:47,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:11:45,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:11:45,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:11:45,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:11:45,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:11:45,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:06:06,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:06:06,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:06:06,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:06:06,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:06:06,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:06:05,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:06:05,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:06:05,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:06:05,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:06:05,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,20:06:02,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,20:06:02,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,20:06:02,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,20:06:02,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,20:06:02,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,19:58:11,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,19:58:11,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,19:58:11,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,19:58:11,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,19:58:11,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,19:58:10,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,19:58:10,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,19:58:10,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,19:58:10,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,19:58:10,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,19:58:08,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,19:58:08,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,19:58:08,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,19:58:08,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,19:58:08,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,19:49:42,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,19:49:42,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
U3884527492,2026-02-27,19:49:42,lamp.steps,0.915631688148291,seconds per meter,,daily pedometer,average_active_pace
U3884527492,2026-02-27,19:49:42,lamp.steps,7,count,,daily pedometer,floors_ascended
U3884527492,2026-02-27,19:49:42,lamp.steps,9,count,,daily pedometer,floors_descended
U3884527492,2026-02-27,19:49:41,lamp.steps,7308,count,,daily pedometer,step_count
U3884527492,2026-02-27,19:49:41,lamp.steps,4544.642571747769,meter,,daily pedometer,distance
